Date,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HomeTeamLP,AwayTeamLP,HTFormPts,ATFormPts,HTEloRatings,ATEloRatings,numbers,Avg_HST,Avg_AST
2015-12-01,Spanish La Liga,Vallecano,Cordoba,0,1,A,4,3,11,20,6,7,1666.132446,1556.693115,9591,5,3
2015-11-29,Spanish La Liga,Vallecano,Ath Bilbao,0,3,A,3,4,18,5,7,10,1678.461304,1788.216797,9572,4.6,4
2015-11-05,Spanish La Liga,Vallecano,Getafe,2,0,H,5,3,11,15,5,1,1671.29541,1647.5896,9486,4.6,4
2015-10-23,Spanish La Liga,Vallecano,Espanol,3,0,H,7,3,18,13,6,9,1674.042725,1731.027588,9358,5.2,4.4
2015-09-23,Spanish La Liga,Vallecano,Sp Gijon,2,1,H,6,2,18,17,4,5,1690.268677,1709.150391,9192,4.2,4.2
2015-09-14,Spanish La Liga,Vallecano,La Coruna,1,3,A,2,8,18,15,7,7,1700.591064,1669.699463,9125,3.6,5.4
2015-08-22,Spanish La Liga,Vallecano,Valencia,0,0,D,3,4,18,12,8,9,1704.132813,1895.568115,8989,3.8,4.8
2015-08-04,Spanish La Liga,Vallecano,Real Madrid,0,2,A,8,5,11,2,12,7,1703.010986,2060.78418,8901,5,4.6
2015-07-11,Spanish La Liga,Vallecano,Granada,2,1,H,2,2,18,16,3,4,1702.822266,1668.327637,8858,5.2,4.8
2015-05-23,Spanish La Liga,Vallecano,Sociedad,2,4,A,3,8,11,12,8,5,1712.928955,1731.952026,8697,5.2,4.8
2015-04-30,Spanish La Liga,Vallecano,Valencia,1,1,D,3,5,11,4,6,8,1691.604492,1878.575317,8605,6.2,3.8
2015-04-19,Spanish La Liga,Vallecano,Almeria,2,0,H,9,3,11,19,9,4,1686.220581,1642.269897,8516,7,3.4
2015-04-10,Spanish La Liga,Vallecano,Betis,0,2,A,9,6,18,10,6,7,1695.66333,1685.773438,8467,6.6,3.2
2015-03-21,Spanish La Liga,Vallecano,Malaga,1,0,H,2,2,11,9,9,9,1682.679321,1752.935303,8379,5.6,3.2
2015-03-14,Spanish La Liga,Vallecano,Granada,3,1,H,8,3,11,17,6,4,1674.99292,1641.366943,8330,6.2,3.6
2015-02-28,Spanish La Liga,Vallecano,Levante,4,2,H,7,3,11,14,3,6,1668.136108,1684.284668,8243,5.2,3.8
2015-02-15,Spanish La Liga,Vallecano,Villarreal,2,0,H,7,2,11,6,3,10,1656.148804,1820.848389,8179,4.8,3.8
2015-01-30,Spanish La Liga,Vallecano,La Coruna,1,2,A,4,6,11,16,6,5,1677.049927,1632.05542,8081,4.2,4.4
2014-12-20,Spanish La Liga,Vallecano,Espanol,1,3,A,5,4,11,10,6,7,1682.678711,1685.471802,7901,3.8,3.6
2014-11-23,Spanish La Liga,Vallecano,Celta,1,0,H,3,4,11,8,3,8,1675.018066,1760.6604,7727,4,3.8
2014-09-24,Spanish La Liga,Vallecano,Ath Bilbao,2,1,H,5,3,11,7,2,4,1678.614746,1821.460938,7438,4,4.2
2014-09-14,Spanish La Liga,Vallecano,Elche,2,3,A,4,5,11,13,2,5,1698.385132,1672.458496,7345,4.6,4.8
2014-08-25,Spanish La Liga,Vallecano,Ath Madrid,0,0,D,2,2,11,3,6,8,1698.032837,1975.381714,7202,4.6,4.6
2014-08-02,Spanish La Liga,Vallecano,Malaga,4,1,H,6,5,12,11,4,4,1696.735596,1752.348999,7079,5.2,5.6
2014-07-12,Spanish La Liga,Vallecano,Sevilla,0,1,A,3,6,11,5,6,7,1696.472656,1843.480469,7058,5.6,5.2
2014-06-01,Spanish La Liga,Vallecano,Villarreal,2,5,A,8,6,12,6,4,5,1696.472656,1781.476563,6987,5.8,5.4
2014-05-18,Spanish La Liga,Vallecano,Getafe,1,2,A,4,4,12,13,7,8,1706.443115,1703.735962,6969,5.2,4.6
2014-05-04,Spanish La Liga,Vallecano,Celta,3,0,H,5,7,12,9,10,6,1716.517212,1731.775635,6916,5.4,4.2
2014-04-20,Spanish La Liga,Vallecano,Betis,3,1,H,8,3,12,20,8,3,1694.760376,1671.224365,6842,5.6,3.8
2014-04-10,Spanish La Liga,Vallecano,Barcelona,0,2,A,4,7,11,1,7,13,1676.568359,2024.484375,6773,4.2,3.6
2014-03-26,Spanish La Liga,Vallecano,Osasuna,1,0,H,5,2,12,18,10,3,1666.655151,1667.039673,6658,4,3
2014-03-15,Spanish La Liga,Vallecano,Almeria,3,1,H,5,2,12,17,9,4,1655.643066,1658.892578,6574,3.6,2.8
2014-03-11,Spanish La Liga,Vallecano,Eibar,2,3,A,6,5,11,18,9,4,1652.086914,1581.696411,6540,3.8,3.8
2014-02-23,Spanish La Liga,Vallecano,Sevilla,0,1,A,1,2,12,5,4,2,1626.116089,1752.179932,6500,4.2,3.4
2014-02-05,Spanish La Liga,Vallecano,Ath Bilbao,0,3,A,3,4,12,4,10,9,1606.585205,1769.071411,6395,4.6,4.4
2014-02-03,Spanish La Liga,Vallecano,Valencia,1,0,H,3,1,12,8,4,11,1606.585205,1768.279053,6372,4.8,4.6
2014-01-26,Spanish La Liga,Vallecano,Ath Madrid,2,4,A,6,7,12,1,3,11,1606.069336,1925.996948,6325,5,5.6
2013-12-14,Spanish La Liga,Vallecano,Granada,0,2,A,8,3,12,15,4,6,1631.58606,1662.093262,6084,4.4,5.6
2013-12-05,Spanish La Liga,Vallecano,Valencia,0,4,A,3,7,8,5,5,10,1632.004517,1774.693726,6049,4.6,6.6
2013-11-24,Spanish La Liga,Vallecano,Espanol,1,4,A,4,5,12,14,6,4,1655.253662,1684.182129,5978,5.8,5.8
2013-10-25,Spanish La Liga,Vallecano,Valladolid,0,3,A,4,6,12,19,6,3,1665.805054,1655.715698,5849,6.6,5.2
2013-10-02,Spanish La Liga,Vallecano,Ath Madrid,2,1,H,3,7,8,3,9,10,1645.153809,1904.776489,5736,6.8,4.2
2013-09-21,Spanish La Liga,Vallecano,Barcelona,0,4,A,9,8,12,2,4,15,1655.423218,2051.100098,5624,8.6,3.6
2013-09-03,Spanish La Liga,Vallecano,Espanol,2,0,H,9,3,8,13,4,10,1670.945435,1713.851196,5510,7,3.2
2013-08-30,Spanish La Liga,Vallecano,Levante,1,2,A,8,2,12,10,10,5,1681.218628,1678.717773,5456,6.2,3.6
2013-08-19,Spanish La Liga,Vallecano,Elche,3,0,H,5,1,12,16,7,0,1671.569214,1613.635864,5402,5.6,4.2
2013-07-01,Spanish La Liga,Vallecano,Getafe,3,1,H,12,4,8,10,9,8,1671.427734,1671.994507,5286,5.8,4.8
2013-05-10,Spanish La Liga,Vallecano,Sociedad,1,0,H,1,6,12,7,0,3,1665.015015,1787.5354,5150,5,4.6
2013-04-26,Spanish La Liga,Vallecano,Osasuna,2,2,D,5,5,8,16,4,4,1680.938477,1686.984741,5059,6,4.4
2013-04-14,Spanish La Liga,Vallecano,Sociedad,0,2,A,5,5,8,4,7,11,1701.727051,1789.795044,4988,6.2,4.4
2013-03-30,Spanish La Liga,Vallecano,Malaga,1,3,A,6,4,8,6,4,5,1700.638794,1791.777832,4887,6.4,4
2013-02-24,Spanish La Liga,Vallecano,Valladolid,1,2,A,8,3,8,14,6,5,1694.838623,1697.089111,4752,6.6,3.8
2013-02-11,Spanish La Liga,Vallecano,Real Madrid,2,3,A,6,5,12,3,6,9,1704.417603,2024.157837,4668,6.4,3.2
2013-01-27,Spanish La Liga,Vallecano,Betis,3,0,H,6,5,8,7,12,10,1687.498657,1748.313965,4581,6,3.2
2013-01-06,Spanish La Liga,Vallecano,Ath Bilbao,2,2,D,6,3,8,12,7,8,1678.579468,1690.057129,4436,5.4,4.2
2012-12-20,Spanish La Liga,Vallecano,Levante,3,0,H,7,3,8,11,6,10,1663.914307,1764.9375,4353,4.4,5
2012-12-02,Spanish La Liga,Vallecano,Getafe,2,0,H,7,0,15,11,9,8,1670.493652,1727.888916,4276,4.6,4.8
2012-11-24,Spanish La Liga,Vallecano,Mallorca,2,0,H,4,5,8,18,6,1,1663.349365,1727.412354,4221,3.8,6
2012-10-27,Spanish La Liga,Vallecano,Barcelona,0,5,A,3,10,8,1,3,13,1669.363281,2099.026855,4006,3.6,5.6
2012-10-12,Spanish La Liga,Vallecano,Zaragoza,0,2,A,1,7,8,20,9,4,1673.405029,1691.068726,3950,3.8,4.2
2012-10-11,Spanish La Liga,Vallecano,Celta,3,2,H,8,2,8,17,6,4,1673.405029,1711.833374,3932,6,3.4
2012-09-24,Spanish La Liga,Vallecano,Real Madrid,0,2,A,3,6,8,2,10,7,1676.795532,2061.165527,3827,5.4,3.4
2012-08-20,Spanish La Liga,Vallecano,Granada,1,0,H,3,3,8,15,3,6,1656.799683,1640.682251,3651,5.2,3.2
2012-08-01,Spanish La Liga,Vallecano,Sevilla,2,1,H,4,3,15,9,1,6,1656.649658,1751.075317,3576,5.4,4.2
2012-07-04,Spanish La Liga,Vallecano,Osasuna,6,0,H,12,3,15,7,3,8,1656.649658,1740.3573,3529,5.2,4.4
2012-06-10,Spanish La Liga,Vallecano,La Coruna,2,1,H,5,2,8,19,4,3,1656.649658,1736.392334,3490,3.6,4.8
2012-05-13,Spanish La Liga,Vallecano,Granada,1,0,H,2,5,15,17,0,6,1650.927246,1646.254761,3426,4,4.8
2012-04-29,Spanish La Liga,Vallecano,Barcelona,0,7,A,4,8,15,2,3,12,1666.358765,2068.964111,3363,6.2,4.4
2012-04-15,Spanish La Liga,Vallecano,Ath Madrid,0,1,A,3,4,15,5,3,6,1686.308594,1805.642212,3242,5.6,3.4
2012-03-25,Spanish La Liga,Vallecano,Villarreal,0,2,A,4,5,15,18,6,2,1685.068359,1694.666992,3131,5.8,3.2
2012-03-17,Spanish La Liga,Vallecano,Betis,3,0,H,7,2,15,13,9,7,1681.37146,1680.954956,3045,7,3
2012-03-03,Spanish La Liga,Vallecano,Santander,4,2,H,13,3,15,20,9,4,1669.680908,1669.186035,3006,6.4,3
2012-02-26,Spanish La Liga,Vallecano,Real Madrid,0,1,A,1,3,15,1,9,15,1671.6427,2051.166748,2960,4.4,3
2012-02-09,Spanish La Liga,Vallecano,Sevilla,0,0,D,4,3,8,9,9,8,1637.583862,1711.487183,2856,5.6,3.8
2012-01-28,Spanish La Liga,Vallecano,Ath Bilbao,2,3,A,10,4,15,10,6,8,1634.918945,1738.951538,2786,5.8,3.4
2012-01-22,Spanish La Liga,Vallecano,Mallorca,0,1,A,4,2,15,8,6,5,1644.68689,1664.531006,2767,5,2.6
2011-11-26,Spanish La Liga,Vallecano,Valencia,1,2,A,3,3,15,3,10,10,1657.347534,1838.973022,2434,4.4,3
2011-11-12,Spanish La Liga,Vallecano,Sp Gijon,1,3,A,7,7,15,19,4,5,1651.359619,1663.170532,2356,5.2,3.4
2011-11-09,Spanish La Liga,Vallecano,Zaragoza,0,0,D,5,1,15,16,1,6,1651.359619,1660.451782,2348,5.6,2.6
2011-10-26,Spanish La Liga,Vallecano,Malaga,2,0,H,6,0,15,4,4,7,1628.656738,1700.606079,2260,5.6,2.6
2011-10-16,Spanish La Liga,Vallecano,Espanol,0,1,A,1,4,15,14,5,6,1628.684692,1654.30127,2179,5.4,3.8
2011-09-21,Spanish La Liga,Vallecano,Levante,1,2,A,7,5,15,6,5,6,1634.687134,1678.708496,2008,5.8,3.4
2011-06-11,Spanish La Liga,Vallecano,Sociedad,4,0,H,9,3,15,12,7,1,1623.551025,1633.065308,1745,6.6,2.8
2022-04-19,Spain La Liga,Villarreal,Valencia,2,0,H,5,1,7,10,7,6,1832.147461,1699.217773,26778,5.2,3.4
2022-04-09,Spain La Liga,Villarreal,Ath Bilbao,1,1,D,5,6,7,8,6,7,1820.561401,1732.817017,26669,5.4,3.6
2022-03-12,Spain La Liga,Villarreal,Celta,1,0,H,3,2,7,12,10,8,1812.097534,1713.953979,26412,5,3.4
2022-02-27,Spain La Liga,Villarreal,Espanol,5,1,H,11,2,7,14,10,3,1814.600464,1641.790527,26269,5.8,3.6
2022-02-12,Spain La Liga,Villarreal,Real Madrid,0,0,D,2,6,7,1,10,10,1804.490601,1936.75708,26059,5.6,3.6
2022-01-22,Spain La Liga,Villarreal,Mallorca,3,0,H,6,2,7,16,10,4,1787.529053,1603.154541,25884,7.2,2.8
2022-01-09,Spain La Liga,Villarreal,Ath Madrid,2,2,D,3,5,7,4,12,3,1799.857544,1837.693481,25749,7,3.8
2022-01-03,Spain La Liga,Villarreal,Levante,5,0,H,7,3,7,20,9,2,1794.537964,1585.287354,25686,7.4,4.2
2021-12-21,Spain La Liga,Villarreal,Alaves,5,2,H,10,2,7,19,7,2,1789.853149,1599.405762,25564,6.4,4.8
2021-12-21,Spanish La Liga,Villarreal,Alaves,5,2,H,10,2,8,17,7,2,1789.853149,1599.405762,25574,4.8,5.6
2021-12-12,Spain La Liga,Villarreal,Vallecano,2,0,H,5,7,7,11,4,8,1771.522705,1655.056641,25375,3.6,5.6
2021-12-12,Spanish La Liga,Villarreal,Vallecano,2,0,H,5,7,8,7,4,8,1771.522705,1655.056641,25405,3.8,5
2021-11-27,Spain La Liga,Villarreal,Barcelona,1,3,A,2,6,7,2,5,5,1770.499512,1827.147949,25047,3.8,4.4
2021-11-27,Spanish La Liga,Villarreal,Barcelona,1,3,A,2,6,8,6,5,5,1770.499512,1827.147949,25075,4.4,4
2021-11-07,Spain La Liga,Villarreal,Getafe,1,0,H,4,2,7,15,4,6,1786.414429,1608.18457,24832,5.2,3.2
2021-11-04,Spanish La Liga,Villarreal,Osasuna,1,2,A,6,4,7,11,9,6,1792.464233,1689.97876,24739,5.6,3.2
2021-10-26,Spain La Liga,Villarreal,Cadiz,3,3,D,5,4,7,17,7,2,1808.90918,1580.872803,24572,5.4,3
2021-10-26,Spanish La Liga,Villarreal,Cadiz,3,3,D,5,4,8,19,7,2,1808.90918,1580.872803,24564,6.2,2.8
2021-10-17,Spain La Liga,Villarreal,Osasuna,1,2,A,6,2,7,9,9,9,1812.013794,1673.822632,24372,7,2.6
2021-10-17,Spanish La Liga,Villarreal,Osasuna,1,2,A,6,2,8,12,9,9,1812.013794,1673.822632,24401,7.2,3.4
2021-10-03,Spain La Liga,Villarreal,Betis,2,0,H,5,3,7,5,7,10,1804.683838,1745.706909,24278,6.8,3.2
2021-09-22,Spain La Liga,Villarreal,Elche,4,1,H,9,3,7,13,4,6,1807.103516,1605.119751,24051,6.6,3
2021-09-22,Spanish La Liga,Villarreal,Elche,4,1,H,9,3,8,18,4,6,1807.103516,1605.119751,24028,5.8,3.4
2021-09-05,Spanish La Liga,Villarreal,Celta,2,4,A,7,6,7,8,6,7,1816.290161,1704.5271,23910,4.8,3.8
2021-08-16,Spanish La Liga,Villarreal,Granada,0,0,D,4,1,8,13,9,1,1820.807129,1671.792847,23779,4.2,3.2
2021-07-11,Spanish La Liga,Villarreal,Getafe,1,0,H,4,2,8,16,4,6,1820.807129,1666.261841,23699,4.4,3.6
2021-05-16,Spanish La Liga,Villarreal,Sevilla,4,0,H,5,5,7,4,6,10,1804.72876,1857.245239,23445,4.8,4.2
2021-04-25,Spanish La Liga,Villarreal,Barcelona,1,2,A,4,5,7,3,9,12,1806.242065,1935.471558,23213,4.8,4
2021-03-21,Spanish La Liga,Villarreal,Cadiz,2,1,H,4,3,7,12,4,5,1787.321899,1585.555908,22902,4.6,3.6
2021-03-10,Spanish La Liga,Villarreal,Betis,2,0,H,5,3,8,3,7,10,1764.445068,1702.007813,22756,5.2,3.4
2021-02-28,Spanish La Liga,Villarreal,Ath Madrid,0,2,A,6,5,7,1,4,8,1783.308472,1889.045532,22587,4.6,3.4
2021-02-14,Spanish La Liga,Villarreal,Betis,1,2,A,5,4,7,6,7,10,1785.784058,1678.325439,22405,4,2.8
2021-02-05,Spanish La Liga,Villarreal,Getafe,1,0,H,3,3,7,15,6,5,1790.254639,1689.688477,22271,4.2,2.6
2021-02-01,Spanish La Liga,Villarreal,Levante,2,1,H,7,2,7,14,6,10,1790.254639,1710.633545,22241,3.8,2.2
2021-01-30,Spanish La Liga,Villarreal,Sociedad,1,1,D,2,3,7,5,8,5,1793.188354,1746.102783,22171,3.6,2.4
2021-01-20,Spanish La Liga,Villarreal,Granada,2,2,D,3,2,7,9,10,6,1802.066772,1698.620239,22037,4.4,2.4
2020-12-22,Spanish La Liga,Villarreal,Ath Bilbao,1,1,D,6,3,7,10,7,5,1795.520508,1698.278442,21714,5.4,2.8
2020-11-21,Spanish La Liga,Villarreal,Real Madrid,1,1,D,1,1,7,2,11,9,1808.740479,1902.557495,21301,5,2.8
2020-10-18,Spanish La Liga,Villarreal,Valencia,2,1,H,6,3,7,13,8,7,1777.145264,1724.846924,21078,5.8,4
2020-09-30,Spanish La Liga,Villarreal,Alaves,3,1,H,6,3,7,16,7,4,1764.621826,1630.277832,21027,5.6,4
2020-09-19,Spanish La Liga,Villarreal,Eibar,2,1,H,8,4,7,20,7,8,1765.172119,1682.21167,20936,5,4.6
2020-09-13,Spanish La Liga,Villarreal,Huesca,1,1,D,4,3,7,18,6,7,1770.654053,1592.696899,20916,4.2,3.8
2020-08-03,Spanish La Liga,Villarreal,Leganes,1,2,A,5,7,5,18,7,5,1771.265625,1663.665649,20831,4.4,4.4
2020-07-19,Spanish La Liga,Villarreal,Eibar,4,0,H,5,3,5,14,6,7,1761.489868,1694.326416,20714,4.2,4
2020-07-13,Spanish La Liga,Villarreal,Sociedad,1,2,A,3,6,5,6,10,4,1775.405518,1722.654785,20639,3.8,3.4
2020-06-28,Spanish La Liga,Villarreal,Valencia,2,0,H,4,0,5,9,10,5,1748.843872,1762.366577,20477,4,4.6
2020-06-22,Spanish La Liga,Villarreal,Sevilla,2,2,D,5,6,5,4,9,9,1749.14856,1804.234619,20411,4.4,5
2020-06-16,Spanish La Liga,Villarreal,Mallorca,1,0,H,4,5,5,19,6,7,1737.42981,1592.107178,20340,4.4,4
2020-06-12,Spanish La Liga,Villarreal,Elche,0,0,D,3,0,7,17,9,6,1728.880859,1550.829468,20298,4.4,4
2020-05-07,Spanish La Liga,Villarreal,Barcelona,1,4,A,4,12,5,2,13,9,1728.880859,1966.135254,20167,4.8,5
2020-02-15,Spanish La Liga,Villarreal,Levante,2,1,H,6,2,5,12,10,3,1748.02417,1684.321045,19825,4.8,2.6
2020-02-11,Spanish La Liga,Villarreal,Valladolid,2,0,H,5,1,7,19,8,2,1748.02417,1655.989136,19816,4.2,2.2
2020-02-02,Spanish La Liga,Villarreal,Osasuna,3,1,H,4,5,5,10,12,5,1741.515625,1689.418701,19752,4.4,2.8
2020-01-19,Spanish La Liga,Villarreal,Espanol,1,2,A,5,5,5,20,10,2,1745.030273,1647.937988,19613,3.8,3.2
2019-12-21,Spanish La Liga,Villarreal,Getafe,1,0,H,4,0,5,8,4,11,1726.723022,1789.106201,19335,4.4,2.8
2019-12-05,Spanish La Liga,Villarreal,Eibar,1,0,H,3,0,14,12,10,7,1710.941772,1673.208374,19155,5.6,4
2019-12-01,Spanish La Liga,Villarreal,Getafe,1,2,A,6,4,14,5,3,8,1710.941772,1759.216675,19140,6.2,4.6
2019-11-24,Spanish La Liga,Villarreal,Celta,1,3,A,1,7,5,17,7,0,1732.207397,1644.192627,19065,6.4,5.2
2019-10-25,Spanish La Liga,Villarreal,Alaves,4,1,H,8,3,5,16,9,6,1751.115234,1682.41748,18789,6.8,4.4
2019-09-27,Spanish La Liga,Villarreal,Betis,5,1,H,10,6,5,15,7,8,1737.255859,1686.777466,18541,6.2,4.4
2019-09-21,Spanish La Liga,Villarreal,Valladolid,2,0,H,6,3,5,13,6,5,1733.922485,1625.952637,18447,5.2,3.6
2019-08-17,Spanish La Liga,Villarreal,Granada,4,4,D,7,7,5,7,8,0,1730.563477,1597.751465,18199,4.8,3.6
2019-06-12,Spanish La Liga,Villarreal,Ath Madrid,0,0,D,3,3,5,3,1,6,1729.175293,1874.693237,18110,4.8,2.6
2019-04-28,Spanish La Liga,Villarreal,Huesca,1,1,D,5,3,14,19,10,7,1737.136108,1625.375854,17834,5.2,2.4
2019-04-21,Spanish La Liga,Villarreal,Leganes,2,1,H,5,2,14,13,7,8,1722.134155,1693.587036,17751,5,3.2
2019-03-17,Spanish La Liga,Villarreal,Vallecano,3,1,H,4,3,14,20,7,0,1730.358398,1587.107666,17435,5.2,3.8
2019-03-11,Spanish La Liga,Villarreal,Ath Bilbao,0,0,D,7,2,5,11,9,4,1734.056763,1712.875122,17339,6.2,5
2019-03-02,Spanish La Liga,Villarreal,Espanol,2,2,D,5,2,14,7,3,3,1723.931641,1697.606445,17223,5.2,5
2019-03-01,Spanish La Liga,Villarreal,Real Madrid,2,2,D,4,7,14,3,5,12,1723.931641,1936.093628,17207,4.4,5
2019-02-17,Spanish La Liga,Villarreal,Sevilla,3,0,H,6,5,14,6,3,4,1714.199707,1798.293213,17097,4.6,4.6
2019-02-04,Spanish La Liga,Villarreal,Barcelona,4,4,D,9,9,14,1,6,15,1696.530762,2020.893066,16972,5,4.8
